"datasetID","study","entered.by","genus","species","variety","woody","crop","source.population","provenance.lat","provenance.long","provenance.altitude","continent","no.indiv.collected","year.collected","year.germination","storage.type","storage.time","storage.humidity","storage.temp","treatment","chill.temp","chill.duration","germ.temp","other.treatment","photoperiod","chemical","chemical.concent","trt.duration","scarification","scarif.type","soaking","soaked.in","soaking.duration","seed.mass.given","respvar","response","error.type","resp.error","reps","n.per.rep","germ.duration","germ.time.zero","figure","Notes","sp.name"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","High Level","58.466670000000001","117.26667","341","North America",NA,"1979",NA,NA,NA,NA,NA,"Sand.XS","5","7","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","72.197000000000003",NA,NA,"4","100","21","end of treatment","1B",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","High Level","58.466670000000001","117.26667","341","North America",NA,"1979",NA,NA,NA,NA,NA,"Sand.XS","5","14","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","70.906000000000006",NA,NA,"4","100","21","end of treatment","1B",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","High Level","58.466670000000001","117.26667","341","North America",NA,"1979",NA,NA,NA,NA,NA,"Sand.XS","5","21","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","76.712000000000003",NA,NA,"4","100","21","end of treatment","1B",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","High Level","58.466670000000001","117.26667","341","North America",NA,"1979",NA,NA,NA,NA,NA,"Sand.XS","5","28","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","73.272000000000006",NA,NA,"4","100","21","end of treatment","1B",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","High Level","58.466670000000001","117.26667","341","North America",NA,"1979",NA,NA,NA,NA,NA,"Sand.XS","5","35","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","76.281999999999996",NA,NA,"4","100","21","end of treatment","1B",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","High Level","58.466670000000001","117.26667","341","North America",NA,"1979",NA,NA,NA,NA,NA,"Sand.XS","5","56","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","50.48",NA,NA,"4","100","21","end of treatment","1B",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","High Level","58.466670000000001","117.26667","341","North America",NA,"1979",NA,NA,NA,NA,NA,"Sand.XS","5","84","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","4.282",NA,NA,"4","100","21","end of treatment","1B",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.10%","5","7","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","82.989000000000004",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.10%","5","14","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","82.274000000000001",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.10%","5","21","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","83.703999999999994",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.10%","5","28","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","86.206999999999994",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.10%","5","35","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","87.725999999999999",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.10%","5","56","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","86.921999999999997",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.10%","5","84","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","82.274000000000001",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.20%","5","7","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","87.905000000000001",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.20%","5","14","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","84.24",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.20%","5","21","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","86.474999999999994",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.20%","5","28","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","85.402000000000001",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.20%","5","35","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","84.686999999999998",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.20%","5","56","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","80.843999999999994",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.20%","5","84","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","79.861000000000004",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.25%","5","7","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","94.787000000000006",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.25%","5","14","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","93.983000000000004",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.25%","5","21","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","93.356999999999999",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.25%","5","28","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","91.123000000000005",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.25%","5","35","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","92.373999999999995",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.25%","5","56","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","89.424000000000007",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.25%","5","84","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","89.870999999999995",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.30%","5","7","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","90.408000000000001",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.30%","5","14","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","90.14",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.30%","5","21","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","89.781999999999996",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.30%","5","28","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","86.206999999999994",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.30%","5","35","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","85.76",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.30%","5","56","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","83.971999999999994",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.30%","5","84","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","80.933000000000007",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.40%","5","7","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","91.123000000000005",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.40%","5","14","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","92.284999999999997",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.40%","5","21","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","92.105999999999995",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.40%","5","28","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","89.424000000000007",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.40%","5","35","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","90.676000000000002",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.40%","5","56","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","88.352000000000004",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.40%","5","84","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","84.866",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"Box.XS","5","7","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","90.944000000000003",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"Box.XS","5","14","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","90.676000000000002",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"Box.XS","5","21","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","94.697999999999993",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"Box.XS","5","28","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","93.715000000000003",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"Box.XS","5","35","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","91.748000000000005",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"Box.XS","5","56","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","86.474999999999994",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"Box.XS","5","84","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","88.888000000000005",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"Sand.XS","5","7","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","92.731999999999999",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"Sand.XS","5","14","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","91.659000000000006",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"Sand.XS","5","21","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","93.088999999999999",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"Sand.XS","5","28","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","90.228999999999999",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"Sand.XS","5","35","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","91.57",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"Sand.XS","5","56","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","93",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"Sand.XS","5","56","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","34.101999999999997",NA,NA,"4","100","21","end of treatment","1C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"Sand.XS","5","84","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","78.677000000000007",NA,NA,"4","100","21","end of treatment","1D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.10%","5","7","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","70.709999999999994",NA,NA,"4","100","21","end of treatment","1D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.10%","5","14","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","71.192999999999998",NA,NA,"4","100","21","end of treatment","1D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.10%","5","21","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","80.608999999999995",NA,NA,"4","100","21","end of treatment","1D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.10%","5","28","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","61.777000000000001",NA,NA,"4","100","21","end of treatment","1D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.10%","5","35","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","65.156999999999996",NA,NA,"4","100","21","end of treatment","1D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.10%","5","56","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","64.674000000000007",NA,NA,"4","100","21","end of treatment","1D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.10%","5","84","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","72.159000000000006",NA,NA,"4","100","21","end of treatment","1D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.20%","5","7","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","68.054000000000002",NA,NA,"4","100","21","end of treatment","1D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.20%","5","14","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","72.159000000000006",NA,NA,"4","100","21","end of treatment","1D",NA,"Picea glauca"
