Baskin Dormancy Database : Species Level Data,,,,,
,,,,,
1,Original Genus,Corrected Genus,Genus_species,Family,Dormancy Class
10682,Chloris,Chloris,Chloris_inflata,Poaceae,PD
10683,Chloris,Chloris,Chloris_pilosa,Poaceae,PD
10684,Chloris,Chloris,Chloris_scariosa,Poaceae,PD
10685,Chloris,Chloris,Chloris_truncata,Poaceae,PD
10686,Chloris,Chloris,Chloris_truncata,Poaceae,PD
10687,Chloris,Chloris,Chloris_ventricosa,Poaceae,PD
10688,Chloris,Chloris,Chloris_virgata,Poaceae,ND
10689,Chloris,Chloris,Chloris_virgata,Poaceae,ND
10690,Chloris,Chloris,Chloris_virgata,Poaceae,PD
10691,Chrysopogon,Chrysopogon,Chrysopogon_fallox,Poaceae,PD
10692,Chrysopogon,Chrysopogon,Chrysopogon_fulvus,Poaceae,PD
10693,Chrysopogon,Chrysopogon,Chrysopogon_latifolius,Poaceae,PD
10694,Cleistogenes,Cleistogenes,Cleistogenes_songorica,Poaceae,PD
10695,Cleistogenes,Cleistogenes,Cleistogenes_squarrosa,Poaceae,ND
10696,Cleistogenes,Cleistogenes,Cleistogenes_squarrosa,Poaceae,ND
10697,Cleistogenes,Cleistogenes,Cleistogenes_squarrosa,Poaceae,PD
10698,Corynephorus,Corynephorus,Corynephorus_canescens,Poaceae,ND
10699,Ctenium,Ctenium,Ctenium_cirrhosum,Poaceae,PD
10700,Cutandia,Cutandia,Cutandia_dichotoma,Poaceae,PD
10701,Cutandia,Cutandia,Cutandia_philistea,Poaceae,PD
10702,Cymbopogon,Cymbopogon,Cymbopogon_jwarancusa,Poaceae,PD
10703,Cymbopogon,Cymbopogon,Cymbopogon_obtectus,Poaceae,PD
10704,Cymbopogon,Cymbopogon,Cymbopogon_refractus,Poaceae,PD
10705,Cynodon,Cynodon,Cynodon_dactylon,Poaceae,ND
10706,Cyrtococcum,Cyrtococcum,Cyrtococcum_patens,Poaceae,ND
10707,Dactylis,Dactylis,Dactylis_glomerata,Poaceae,PD
10708,Dactylis,Dactylis,Dactylis_glomerata,Poaceae,PD
10709,Dactyloctenium,Dactyloctenium,Dactyloctenium_aegyptium,Poaceae,PD
10710,Dactyloctenium,Dactyloctenium,Dactyloctenium_aegyptium,Poaceae,PD
10711,Dactyloctenium,Dactyloctenium,Dactyloctenium_aegyptium,Poaceae,PD
10712,Dactyloctenium,Dactyloctenium,Dactyloctenium_aegyptium,Poaceae,PD
10713,Dactyloctenium,Dactyloctenium,Dactyloctenium_radulans,Poaceae,PD
10714,Danthonia,Danthonia,Danthonia_californica,Poaceae,PD
10715,Danthonia,Danthonia,Danthonia_decumbens,Poaceae,PD
10716,Danthonia,Danthonia,Danthonia_eriantha,Poaceae,PD
10717,Danthonia,Danthonia,Danthonia_linkii,Poaceae,PD
10718,Danthonia,Danthonia,Danthonia_pallida,Poaceae,PD
10719,Danthonia,Danthonia,Danthonia_spicata,Poaceae,PD
10720,Dendrocalamus,Dendrocalamus,Dendrocalamus_giganteus,Poaceae,ND
10721,Dendrocalamus,Dendrocalamus,Dendrocalamus_hamiltonii,Poaceae,ND
10722,Dendrocalamus,Dendrocalamus,Dendrocalamus_longispathus,Poaceae,ND
10723,Dendrocalamus,Dendrocalamus,Dendrocalamus_sikkimensis,Poaceae,ND
10724,Dendrocalamus,Dendrocalamus,Dendrocalamus_strictus,Poaceae,ND
10725,Dendrocalamus,Dendrocalamus,Dendrocalamus_strictus,Poaceae,ND
10726,Deschampsia,Deschampsia,Deschampsia_caespitosa,Poaceae,PD
10727,Deschampsia,Deschampsia,Deschampsia_cespitosa,Poaceae,ND
10728,Deschampsia,Deschampsia,Deschampsia_flexuosa,Poaceae,PD
10729,Deschampsia,Deschampsia,Deschampsia_littoralis,Poaceae,PD
10730,Deschampsia,Deschampsia,Deschampsia_nubigena,Poaceae,ND
10731,Deschampsia,Deschampsia,Deschampsia_nubigena,Poaceae,PD
10732,Deyeuxia,Deyeuxia,Deyeuxia_flavens,Poaceae,PD
10733,Deyeuxia,Deyeuxia,Deyeuxia_scabrescens,Poaceae,PD
10734,Diarrhena,Diarrhena,Diarrhena_americana,Poaceae,PD
10735,Dichanthium,Dichanthium,Dichanthium_annulatum,Poaceae,PD
10736,Dichanthium,Dichanthium,Dichanthium_sericeum,Poaceae,PD
10737,Dichanthium,Dichanthium,Dichanthium_sericeum,Poaceae,PD
10738,Dichelachne,Dichelachne,Dichelachne_micrantha,Poaceae,PD
10739,Diectiomis,Andropogon,Diectiomis_fastigiata,Poaceae,PD
10740,Digitaria,Digitaria,Digitaria_adscendens,Poaceae,PD
10741,Digitaria,Digitaria,Digitaria_ammophila,Poaceae,PD
10742,Digitaria,Digitaria,Digitaria_brownii,Poaceae,PD
10743,Digitaria,Digitaria,Digitaria_brownii,Poaceae,PD
10744,Digitaria,Digitaria,Digitaria_californica,Poaceae,ND
10745,Digitaria,Digitaria,Digitaria_californica,Poaceae,ND
10746,Digitaria,Digitaria,Digitaria_californica,Poaceae,PD
10747,Digitaria,Digitaria,Digitaria_chrysoblephara,Poaceae,PD
10748,Digitaria,Digitaria,Digitaria_ciliaris,Poaceae,ND
10749,Digitaria,Digitaria,Digitaria_ciliaris,Poaceae,ND
10750,Digitaria,Digitaria,Digitaria_ciliaris,Poaceae,PD
10751,Digitaria,Digitaria,Digitaria_ciliaris,Poaceae,PD
10752,Digitaria,Digitaria,Digitaria_ciliaris,Poaceae,PD
10753,Digitaria,Digitaria,Digitaria_ciliaris,Poaceae,PD
10754,Digitaria,Digitaria,Digitaria_diminuta,Poaceae,PD
10755,Digitaria,Digitaria,Digitaria_ischaemum,Poaceae,PD
10756,Digitaria,Digitaria,Digitaria_longiflora,Poaceae,ND
10757,Digitaria,Digitaria,Digitaria_ramularis,Poaceae,PD
10758,Digitaria,Digitaria,Digitaria_sanguinalis,Poaceae,ND
10759,Digitaria,Digitaria,Digitaria_sanguinalis,Poaceae,PD
10760,Digitaria,Digitaria,Digitaria_velutina,Poaceae,PD
10761,Digitaria,Digitaria,Digitaria_velutina,Poaceae,PD
10762,Diplachne,Leptochloa,Diplachne_dubia,Poaceae,PD
10763,Diplachne,Leptochloa,Diplachne_fusa,Poaceae,PD
10764,Diplachne,Leptochloa,Diplachne_fusca,Poaceae,PD
10765,Diplachne,Leptochloa,Diplachne_fusca,Poaceae,PD
10766,Distichlis,Distichlis,Distichlis_spicata,Poaceae,PD
10767,Distichlis,Distichlis,Distichlis_stricta,Poaceae,PD
10768,Duthiea,Duthiea,Duthiea_brachypodia,Poaceae,PD
10769,Echinochloa,Echinochloa,Echinochloa_colona,Poaceae,PD
10770,Echinochloa,Echinochloa,Echinochloa_colona,Poaceae,PD
10771,Echinochloa,Echinochloa,Echinochloa_colonum,Poaceae,PD
10772,Echinochloa,Echinochloa,Echinochloa_crus-galli,Poaceae,PD
10773,Echinochloa,Echinochloa,Echinochloa_crus-galli,Poaceae,PD
10774,Echinochloa,Echinochloa,Echinochloa_crusgalli,Poaceae,PD
10775,Echinochloa,Echinochloa,Echinochloa_hispidula,Poaceae,PD
10776,Echinochloa,Echinochloa,Echinochloa_oryzicola,Poaceae,PD
10777,Echinolaena,Echinolaena,Echinolaena_inflexa,Poaceae,PD
10778,Echinopogon,Echinopogon,Echinopogon_caespitosus,Poaceae,ND
10779,Echinopogon,Echinopogon,Echinopogon_caespitosus,Poaceae,PD
10780,Ectrosia,Ectrosia,Ectrosia_leporina,Poaceae,PD
10781,Ehrharta,Ehrharta,Ehrharta_calycina,Poaceae,PD
10782,Eleusine,Eleusine,Eleusine_coracana,Poaceae,ND
10783,Eleusine,Eleusine,Eleusine_indica,Poaceae,ND
10784,Eleusine,Eleusine,Eleusine_indica,Poaceae,PD
10785,Eleusine,Eleusine,Eleusine_indica,Poaceae,PD
10786,Eleusine,Eleusine,Eleusine_indica,Poaceae,PD
10787,Elymus,Elymus,Elymus_atratus,Poaceae,ND
10788,Elymus,Elymus,Elymus_baaystachyus,Poaceae,PD
10789,Elymus,Elymus,Elymus_canadensis,Poaceae,PD
10790,Elymus,Elymus,Elymus_cinereus,Poaceae,PD
10791,Elymus,Elymus,Elymus_cylindricus,Poaceae,PD
10792,Elymus,Elymus,Elymus_dahuricus,Poaceae,ND
10793,Elymus,Elymus,Elymus_dahuricus,Poaceae,ND
10794,Elymus,Elymus,Elymus_excelsus,Poaceae,ND
10795,Elymus,Elymus,Elymus_glaucus,Poaceae,ND
10796,Elymus,Elymus,Elymus_junceus,Poaceae,PD
10797,Elymus,Elymus,Elymus_nutans,Poaceae,ND
10798,Elymus,Elymus,Elymus_patagonicus,Poaceae,PD
10799,Elymus,Elymus,Elymus_pilosa,Poaceae,PD
10800,Elymus,Elymus,Elymus_repens,Poaceae,PD
10801,Elymus,Elymus,Elymus_scabrifolius,Poaceae,ND
10802,Elymus,Elymus,Elymus_sibiricus,Poaceae,PD
10803,Elymus,Elymus,Elymus_spectabilis,Poaceae,PD
10804,Elymus,Elymus,Elymus_tangutorum,Poaceae,PD
10805,Elymus,Elymus,Elymus_trichodes,Poaceae,PD
10806,Elymus,Elymus,Elymus_villosus,Poaceae,PD
10807,Elymus,Elymus,Elymus_villosus,Poaceae,PD
10808,Elymus,Elymus,Elymus_virginicus,Poaceae,PD
10809,Elymus,Elymus,Elymus_virginicus,Poaceae,PD
10810,Elyonurus,Elionurus,Elyonurus_adustus,Poaceae,ND
10811,Enneapogon,Enneapogon,Enneapogon_avenaceus,Poaceae,PD
10812,Enneapogon,Enneapogon,Enneapogon_brachystachyus,Poaceae,ND
10813,Enneapogon,Enneapogon,Enneapogon_cylindricus,Poaceae,PD
10814,Enneapogon,Enneapogon,Enneapogon_ovina,Poaceae,PD
10815,Enneapogon,Enneapogon,Enneapogon_pallidus,Poaceae,PD
10816,Enneapogon,Enneapogon,Enneapogon_polyphyllus,Poaceae,PD
10817,Enneapogon,Enneapogon,Enneapogon_rubra,Poaceae,PD
10818,Enneapogon,Enneapogon,Enneapogon_sulcata,Poaceae,PD
10819,Enteropogon,Enteropogon,Enteropogon_ramosus,Poaceae,PD
10820,Entolasia,Entolasia,Entolasia_stricta,Poaceae,PD
10821,Eragrostis,Eragrostis,Eragrostis_atropioides,Poaceae,ND
10822,Eragrostis,Eragrostis,Eragrostis_benthamii,Poaceae,PD
10823,Eragrostis,Eragrostis,Eragrostis_cilianensis,Poaceae,PD
10824,Eragrostis,Eragrostis,Eragrostis_curvula,Poaceae,PD
10825,Eragrostis,Eragrostis,Eragrostis_deflexa,Poaceae,ND
10826,Eragrostis,Eragrostis,Eragrostis_dielsii,Poaceae,PD
10827,Eragrostis,Eragrostis,Eragrostis_dielsii,Poaceae,PD
10828,Eragrostis,Eragrostis,Eragrostis_elongata,Poaceae,PD
10829,Eragrostis,Eragrostis,Eragrostis_eriopoda,Poaceae,PD
10830,Eragrostis,Eragrostis,Eragrostis_gangetica,Poaceae,ND
10831,Eragrostis,Eragrostis,Eragrostis_gangetica,Poaceae,PD
10832,Eragrostis,Eragrostis,Eragrostis_hypnoides,Poaceae,PD
10833,Eragrostis,Eragrostis,Eragrostis_leptocarpa,Poaceae,PD
10834,Eragrostis,Eragrostis,Eragrostis_leptostachya,Poaceae,PD
10835,Eragrostis,Eragrostis,Eragrostis_neomexicana,Poaceae,PD
10836,Eragrostis,Eragrostis,Eragrostis_nigra,Poaceae,PD
10837,Eragrostis,Eragrostis,Eragrostis_pilosa,Poaceae,PD
10838,Eragrostis,Eragrostis,Eragrostis_schweinfurthii,Poaceae,PD
10839,Eragrostis,Eragrostis,Eragrostis_setifolia,Poaceae,PD
10840,Eragrostis,Eragrostis,Eragrostis_spectabilis,Poaceae,PD
10841,Eragrostis,Eragrostis,Eragrostis_superba,Poaceae,PD
10842,Eragrostis,Eragrostis,Eragrostis_trichodes,Poaceae,PD
10843,Eremopyrum,Eremopyrum,Eremopyrum_distans,Poaceae,PD
10844,Eriachne,Eriachne,Eriachne_ciliata,Poaceae,PD
10845,Eriachne,Eriachne,Eriachne_mucronata,Poaceae,PD
10846,Eriachne,Eriachne,Eriachne_obtusa,Poaceae,PD
10847,Eriachne,Eriachne,Eriachne_triseta,Poaceae,PD
10848,Erianthus,Erianthus,Erianthus_griffithii,Poaceae,PD
10849,Erianthus,Erianthus,Erianthus_ravennae,Poaceae,PD
10850,Eriochloa,Eriochloa,Eriochloa_nubica,Poaceae,PD
10851,Eriochloa,Eriochloa,Eriochloa_villosa,Poaceae,PD
10852,Eulalia,Eulalia,Eulalia_fulva,Poaceae,PD
10853,Eulalia,Eulalia,Eulalia_trispicata,Poaceae,PD
10854,Fargesia,Fargesia,Fargesia_demissa,Poaceae,PD
10855,Fargesia,Fargesia,Fargesia_nitida,Poaceae,PD
10856,Fargesia,Fargesia,Fargesia_setosa,Poaceae,PD
10857,Festuca,Festuca,Festuca_extremiorientalis,Poaceae,PD
10858,Festuca,Festuca,Festuca_gigantea,Poaceae,PD
10859,Festuca,Festuca,Festuca_idahoensis,Poaceae,PD
10860,Festuca,Festuca,Festuca_kirilowii,Poaceae,PD
10861,Festuca,Festuca,Festuca_modesta,Poaceae,PD
10862,Festuca,Festuca,Festuca_nitidula,Poaceae,PD
10863,Festuca,Festuca,Festuca_octoflora,Poaceae,PD
10864,Festuca,Festuca,Festuca_ovina,Poaceae,PD
10865,Festuca,Festuca,Festuca_paniculata,Poaceae,PD
10866,Festuca,Festuca,Festuca_rubra,Poaceae,PD
10867,Festuca,Festuca,Festuca_rubra,Poaceae,PD
10868,Festuca,Festuca,Festuca_sinensis,Poaceae,PD
10869,Glyceria,Glyceria,Glyceria_canadensis,Poaceae,PD
10870,Glyceria,Glyceria,Glyceria_canadensis,Poaceae,PD
10871,Glyceria,Glyceria,Glyceria_grandis,Poaceae,PD
10872,Glyceria,Glyceria,Glyceria_occidentalis,Poaceae,PD
10873,Glyceria,Glyceria,Glyceria_striata,Poaceae,PD
10874,Glyceria,Glyceria,Glyceria_stricta,Poaceae,PD
10875,Helictotrichon,Helictotrichon,Helictotrichon_tibeticum,Poaceae,PD
10876,Hemarthria,Hemarthria,Hemarthria_sibirica,Poaceae,PD
10877,Heteropogon,Heteropogon,Heteropogon_contortus,Poaceae,PD
10878,Heteropogon,Heteropogon,Heteropogon_triticeus,Poaceae,PD
10879,Hierochloe,Hierochloe,Hierochloe_odorata,Poaceae,PD
10880,Holcus,Holcus,Holcus_lanatus,Poaceae,ND
10881,Hordeum,Hordeum,Hordeum_brachyantherum,Poaceae,ND
10882,Hordeum,Hordeum,Hordeum_glaucum,Poaceae,PD
10883,Hordeum,Hordeum,Hordeum_glaucum,Poaceae,PD
10884,Hordeum,Hordeum,Hordeum_hystrix,Poaceae,PD
10885,Hordeum,Hordeum,Hordeum_jubatum,Poaceae,PD
10886,Hordeum,Hordeum,Hordeum_jubatum,Poaceae,PD
10887,Hordeum,Hordeum,Hordeum_leporinum,Poaceae,PD
10888,Hordeum,Hordeum,Hordeum_leporinum,Poaceae,PD
10889,Hordeum,Hordeum,Hordeum_marinum,Poaceae,PD
10890,Hordeum,Hordeum,Hordeum_maritimum,Poaceae,PD
10891,Hordeum,Hordeum,Hordeum_maritimum,Poaceae,PD
10892,Hordeum,Hordeum,Hordeum_murinum,Poaceae,PD
10893,Hordeum,Hordeum,Hordeum_pusillum,Poaceae,PD
10894,Hordeum,Hordeum,Hordeum_spontaneum,Poaceae,PD
10895,Hordeum,Hordeum,Hordeum_turkestanicum,Poaceae,PD
10896,Hyparrhenia,Hyparrhenia,Hyparrhenia_confinis,Poaceae,PD
10897,Hyparrhenia,Hyparrhenia,Hyparrhenia_hirta,Poaceae,ND
10898,Hyparrhenia,Hyparrhenia,Hyparrhenia_hirta,Poaceae,PD
10899,Hypogynium,Hyparrhenia,Hypogynium_virgatum,Poaceae,PD
10900,Hystrix,Hystrix,Hystrix_patula,Poaceae,PD
10901,Hystrix,Hystrix,Hystrix_patula,Poaceae,PD
10902,Imperata,Imperata,Imperata_cylindrica,Poaceae,PD
10903,Isachne,Isachne,Isachne_globosa,Poaceae,PD
10904,Ischaemum,Ischaemum,Ischaemum_aristatum,Poaceae,PD
10905,Iseilema,Iseilema,Iseilema_vaginiflorum,Poaceae,PD
10906,Kengyilia,Kengyilia,Kengyilia_mutica,Poaceae,PD
10907,Koeleria,Koeleria,Koeleria_cristata,Poaceae,PD
10908,Koeleria,Koeleria,Koeleria_litvinowii,Poaceae,PD
10909,Koeleria,Koeleria,Koeleria_macrantha,Poaceae,PD
10910,Leersia,Leersia,Leersia_oryzoides,Poaceae,PD
10911,Leptochloa,Leptochloa,Leptochloa_chinensis,Poaceae,ND
10912,Leptochloa,Leptochloa,Leptochloa_chinensis,Poaceae,ND
10913,Leptochloa,Leptochloa,Leptochloa_filiformis,Poaceae,ND
10914,Leptochloa,Leptochloa,Leptochloa_filiformis,Poaceae,PD
10915,Leptochloa,Leptochloa,Leptochloa_filiformis,Poaceae,PD
10916,Leptochloa,Leptochloa,Leptochloa_panicea,Poaceae,PD
10917,Leptochloa,Leptochloa,Leptochloa_panicoides,Poaceae,PD
10918,Leptochloa,Leptochloa,Leptochloa_panicoides,Poaceae,PD
10919,Leptocoryphium,Leptocoryphium,Leptocoryphium_lanatum,Poaceae,ND
10920,Leptotherium,Leptothrium,Leptotherium_senegalense,Poaceae,PD
10921,Leptothrium,Leptothrium,Leptothrium_senegalense,Poaceae,PD
10922,Leymus,Leymus,Leymus_arenarius,Poaceae,PD
10923,Leymus,Leymus,Leymus_chinensis,Poaceae,PD
10924,Leymus,Leymus,Leymus_cinerus,Poaceae,PD
10925,Leymus,Leymus,Leymus_racemosus,Poaceae,PD
10926,Leymus,Leymus,Leymus_racemosus,Poaceae,PD
10927,Leymus,Leymus,Leymus_secalinus,Poaceae,PD
10928,Leymus,Leymus,Leymus_secalinus,Poaceae,PD
10929,Leymus,Leymus,Leymus_secalinus,Poaceae,PD
10930,Lolium,Lolium,Lolium_multiflorum,Poaceae,PD
10931,Lolium,Lolium,Lolium_persicum,Poaceae,PD
10932,Lolium,Lolium,Lolium_persicum,Poaceae,PD
10933,Lolium,Lolium,Lolium_rigidum,Poaceae,PD
10934,Lolium,Lolium,Lolium_rigidum,Poaceae,PD
10935,Lygeum,Lygeum,Lygeum_spartum,Poaceae,ND
10936,Melica,Melica,Melica_californica,Poaceae,PD
10937,Melica,Melica,Melica_geyeri,Poaceae,PD
10938,Melica,Melica,Melica_imperfecta,Poaceae,PD
10939,Melica,Melica,Melica_nutans,Poaceae,PD
10940,Melica,Melica,Melica_nutans,Poaceae,PD
10941,Melica,Melica,Melica_onoei,Poaceae,ND
10942,Melica,Melica,Melica_przewalskyi,Poaceae,ND
10943,Melica,Melica,Melica_stricta,Poaceae,PD
10944,Melinis,Melinis,Melinis_minutiflora,Poaceae,ND
10945,Melocanna,Melocanna,Melocanna_bambusoides,Poaceae,ND
10946,Melocanna,Melocanna,Melocanna_bambusoides,Poaceae,ND
10947,Melocannaaccifera,Melocanna,Melocannaaccifera_,Poaceae,ND
10948,Mibora,Mibora,Mibora_minima,Poaceae,PD
10949,Microlaena,Microlaena,Microlaena_stipoides,Poaceae,ND
10950,Milium,Milium,Milium_effusum,Poaceae,PD
10951,Miscanthus,Miscanthus,Miscanthus_sacchariflorus,Poaceae,ND
10952,Miscanthus,Miscanthus,Miscanthus_sacchariflorus,Poaceae,ND
10953,Molinia,Molinia,Molinia_caerulea,Poaceae,PD
10954,Molinia,Molinia,Molinia_caerulea,Poaceae,PD
10955,Monachather,Monachather,Monachather_paradoxa,Poaceae,PD
10956,Muhlenbergia,Muhlenbergia,Muhlenbergia_cuspidata,Poaceae,PD
10957,Muhlenbergia,Muhlenbergia,Muhlenbergia_schreberi,Poaceae,PD
10958,Nardus,Nardus,Nardus_stricta,Poaceae,PD
10959,Nassella,Nassella,Nassella_laevissima,Poaceae,PD
10960,Nassella,Nassella,Nassella_neesiana,Poaceae,PD
10961,Nassella,Nassella,Nassella_trichotoma,Poaceae,PD
10962,Nassella,Nassella,Nassella_trichotoma,Poaceae,PD
10963,Nassella(Stipa)leucotricha,Nassella,Nassella(Stipa)leucotricha_,Poaceae,PD
10964,Neobouteloua,Neobouteloua,Neobouteloua_lophostachya,Poaceae,PD
10965,Notodanthonia,Rytidosperma,Notodanthonia_racemosa,Poaceae,PD
10966,Orcuttia,Orcuttia,Orcuttia_californica,Poaceae,PD
10967,Oryza,Oryza,Oryza_alta,Poaceae,PD
10968,Oryza,Oryza,Oryza_eichingeri,Poaceae,PD
10969,Oryza,Oryza,Oryza_glaberrima,Poaceae,PD
10970,Oryza,Oryza,Oryza_glumaepatula,Poaceae,PD
10971,Oryza,Oryza,Oryza_grandiglumis,Poaceae,PD
10972,Oryza,Oryza,Oryza_latifolia,Poaceae,PD
10973,Oryza,Oryza,Oryza_meridionalis,Poaceae,PD
10974,Oryza,Oryza,Oryza_punctata,Poaceae,PD
10975,Oryza,Oryza,Oryza_rufipogon,Poaceae,PD
10976,Oryza,Oryza,Oryza_sativa,Poaceae,PD
10977,Oryza,Oryza,Oryza_sativa,Poaceae,PD
10978,Oryzopsis,Oryzopsis,Oryzopsis_aciphylla,Poaceae,PD
10979,Oryzopsis,Oryzopsis,Oryzopsis_asperifolia,Poaceae,PD
10980,Oryzopsis,Oryzopsis,Oryzopsis_chinensis,Poaceae,PD
10981,Oryzopsis,Oryzopsis,Oryzopsis_hymenoides,Poaceae,PD
10982,Oryzopsis,Oryzopsis,Oryzopsis_miliacea,Poaceae,PD
10983,Oryzopsis,Oryzopsis,Oryzopsis_munroi,Poaceae,PD
10984,Oryzopsis,Oryzopsis,Oryzopsis_occidentale,Poaceae,PD
10985,Oryzopsis,Oryzopsis,Oryzopsis_pungens,Poaceae,PD
10986,Oryzopsis,Oryzopsis,Oryzopsis_virgatum,Poaceae,PD
10987,Oxytenanthera,Oxytenanthera,Oxytenanthera_nigrociliata,Poaceae,ND
10988,Panicum,Panicum,Panicum_amarulum,Poaceae,PD
10989,Panicum,Panicum,Panicum_antidotale,Poaceae,PD
10990,Panicum,Panicum,Panicum_capillare,Poaceae,PD
10991,Panicum,Panicum,Panicum_coloratum,Poaceae,PD
10992,Panicum,Panicum,Panicum_decompositum,Poaceae,PD
10993,Panicum,Panicum,Panicum_decompositum,Poaceae,PD
10994,Panicum,Panicum,Panicum_dichotomiflorum,Poaceae,PD
10995,Panicum,Panicum,Panicum_effusum,Poaceae,PD
10996,Panicum,Panicum,Panicum_effusum,Poaceae,PD
10997,Panicum,Panicum,Panicum_flexile,Poaceae,PD
10998,Panicum,Panicum,Panicum_hirsutum,Poaceae,PD
10999,Panicum,Panicum,Panicum_laevinode,Poaceae,PD
11000,Panicum,Panicum,Panicum_laxum,Poaceae,PD
11001,Panicum,Panicum,Panicum_longifolium,Poaceae,PD
11002,Panicum,Panicum,Panicum_maximum,Poaceae,PD
11003,Panicum,Panicum,Panicum_maximum,Poaceae,PD
11004,Panicum,Panicum,Panicum_pellitum,Poaceae,PD
11005,Panicum,Panicum,Panicum_racemosum,Poaceae,PD
11006,Panicum,Panicum,Panicum_simile,Poaceae,PD
11007,Panicum,Panicum,Panicum_tenuifolium,Poaceae,PD
11008,Panicum,Panicum,Panicum_turgidum,Poaceae,PD
11009,Panicum,Panicum,Panicum_turgidum,Poaceae,PD
11010,Panicum,Panicum,Panicum_virgatum,Poaceae,PD
11011,Pappophorum,Pappophorum,Pappophorum_boreale,Poaceae,ND
11012,Pappophorum,Pappophorum,Pappophorum_vaginatum,Poaceae,PD
11013,Parapholis,Parapholis,Parapholis_incurva,Poaceae,PD
11014,Parapholis,Parapholis,Parapholis_strigosa,Poaceae,PD
11015,Paspalidium,Paspalidium,Paspalidium_distans,Poaceae,PD
11016,Paspalidium,Paspalidium,Paspalidium_distans,Poaceae,PD
11017,Paspalidium,Paspalidium,Paspalidium_rarum,Poaceae,PD
11018,Paspalum,Paspalum,Paspalum_atratum,Poaceae,PD
11019,Paspalum,Paspalum,Paspalum_conjugatum,Poaceae,ND
11020,Paspalum,Paspalum,Paspalum_gardnerianum,Poaceae,PD
11021,Paspalum,Paspalum,Paspalum_guenoarum,Poaceae,PD
11022,Paspalum,Paspalum,Paspalum_orbiculare,Poaceae,PD
11023,Paspalum,Paspalum,Paspalum_pectinatum,Poaceae,PD
11024,Paspalum,Paspalum,Paspalum_pilosum,Poaceae,PD
11025,Paspalum,Paspalum,Paspalum_plicatulum,Poaceae,PD
11026,Paspalum,Paspalum,Paspalum_polyphyllum,Poaceae,PD
11027,Paspalum,Paspalum,Paspalum_reduncum,Poaceae,PD
11028,Paspalum,Paspalum,Paspalum_splendens,Poaceae,PD
11029,Paspalum,Paspalum,Paspalum_stellatum,Poaceae,PD
11030,Paspalum,Paspalum,Paspalum_trichostomum,Poaceae,PD
11031,Pennisetum,Pennisetum,Pennisetum_alopecuroides,Poaceae,PD
11032,Pennisetum,Pennisetum,Pennisetum_centrasiaticum,Poaceae,PD
11033,Pennisetum,Pennisetum,Pennisetum_ciliare,Poaceae,PD
11034,Pennisetum,Pennisetum,Pennisetum_macrourum,Poaceae,PD
11035,Pennisetum,Pennisetum,Pennisetum_pedicellatum,Poaceae,PD
11036,Pennisetum,Pennisetum,Pennisetum_polystachyon,Poaceae,PD
11037,Pennisetum,Pennisetum,Pennisetum_setosum,Poaceae,ND
11038,Pentachistis,Pentaschistis,Pentachistis_colorata,Poaceae,PD
11039,Phalaris,Phalaris,Phalaris_arundinacea,Poaceae,PD
11040,Phalaris,Phalaris,Phalaris_canariensis,Poaceae,PD
11041,Phalaris,Phalaris,Phalaris_minor,Poaceae,PD
11042,Phalaris,Phalaris,Phalaris_minor,Poaceae,PD
11043,Phalaris,Phalaris,Phalaris_minor,Poaceae,PD
11044,Phalaris,Phalaris,Phalaris_paradoxa,Poaceae,PD
11045,Phleum,Phleum,Phleum_arenarium,Poaceae,PD
11046,Phleum,Phleum,Phleum_arenarium,Poaceae,PD
11047,Phragmites,Phragmites,Phragmites_australis,Poaceae,PD
11048,Phragmites,Phragmites,Phragmites_australis,Poaceae,PD
11049,Phragmites,Phragmites,Phragmites_communis,Poaceae,PD
11050,Phragmites,Phragmites,Phragmites_communis,Poaceae,PD
11051,Phyllostachys,Phyllostachys,Phyllostachys_pubescens,Poaceae,ND
11052,Phyllostachys,Phyllostachys,Phyllostachys_pubescens,Poaceae,PD
11053,Piptochaetium,Piptochaetium,Piptochaetium_napostaense,Poaceae,PD
11054,Poa,Poa,Poa_annua,Poaceae,PD
11055,Poa,Poa,Poa_arida,Poaceae,PD
11056,Poa,Poa,Poa_calliopsis,Poaceae,PD
11057,Poa,Poa,Poa_canbyi,Poaceae,PD
11058,Poa,Poa,Poa_crymophila,Poaceae,PD
11059,Poa,Poa,Poa_declinata,Poaceae,PD
11060,Poa,Poa,Poa_labillardieri,Poaceae,PD
11061,Poa,Poa,Poa_ligularis,Poaceae,ND
11062,Poa,Poa,Poa_ligularis,Poaceae,PD
11063,Poa,Poa,Poa_poophagorum,Poaceae,PD
11064,Poa,Poa,Poa_pratense,Poaceae,PD
11065,Poa,Poa,Poa_pratensis,Poaceae,ND
11066,Poa,Poa,Poa_psilolepis,Poaceae,PD
11067,Poa,Poa,Poa_sandbergii,Poaceae,PD
11068,Poa,Poa,Poa_sinoglauca,Poaceae,PD
11069,Poa,Poa,Poa_tunicata,Poaceae,PD
11070,Polypogon,Polypogon,Polypogon_fugax,Poaceae,ND
11071,Polypogon,Polypogon,Polypogon_monspeliensis,Poaceae,PD
11072,Psammochloa,Psammochloa,Psammochloa_villosa,Poaceae,PD
11073,Psammochloa,Psammochloa,Psammochloa_villosa,Poaceae,PD
11074,Psammochloa,Psammochloa,Psammochloa_villosa,Poaceae,PD
